Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Age group (product.metafields.shopify.age-group),Bracelet design (product.metafields.shopify.bracelet-design),Color (product.metafields.shopify.color-pattern),Earring design (product.metafields.shopify.earring-design),Jewelry material (product.metafields.shopify.jewelry-material),Jewelry type (product.metafields.shopify.jewelry-type),Ring design (product.metafields.shopify.ring-design),Ring size (product.metafields.shopify.ring-size),Stone shape (product.metafields.shopify.stone-shape),Target gender (product.metafields.shopify.target-gender),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
oval-cut-diamond-pave-engagement-ring-14k-gold,,,,,,,,,silver,,,1.50,,,,,,0.0,shopify,10,deny,manual,799.00,899.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0921/1261/7815/files/1_1.jpg?v=1751819818,g,,,
oval-cut-diamond-pave-engagement-ring-14k-gold,,,,,,,,,silver,,,2,,,,,,0.0,shopify,10,deny,manual,899.00,899.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0921/1261/7815/files/1_1.jpg?v=1751819818,g,,,
oval-cut-diamond-pave-engagement-ring-14k-gold,,,,,,,,,silver,,,2.5,,,,,,0.0,shopify,10,deny,manual,999.00,899.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0921/1261/7815/files/1_1.jpg?v=1751819818,g,,,
oval-cut-diamond-pave-engagement-ring-14k-gold,,,,,,,,,silver,,,3,,,,,,0.0,shopify,10,deny,manual,1099.00,899.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0921/1261/7815/files/1_1.jpg?v=1751819818,g,,,
oval-cut-diamond-pave-engagement-ring-14k-gold,,,,,,,,,rose-gold,,,0.50,,,,,,0.0,shopify,10,deny,manual,599.00,899.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0921/1261/7815/files/1_3.jpg?v=1751819818,g,,,
oval-cut-diamond-pave-engagement-ring-14k-gold,,,,,,,,,rose-gold,,,1,,,,,,0.0,shopify,10,deny,manual,699.00,899.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0921/1261/7815/files/1_3.jpg?v=1751819818,g,,,
oval-cut-diamond-pave-engagement-ring-14k-gold,,,,,,,,,rose-gold,,,1.50,,,,,,0.0,shopify,10,deny,manual,799.00,899.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0921/1261/7815/files/1_3.jpg?v=1751819818,g,,,
oval-cut-diamond-pave-engagement-ring-14k-gold,,,,,,,,,rose-gold,,,2,,,,,,0.0,shopify,10,deny,manual,899.00,899.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0921/1261/7815/files/1_3.jpg?v=1751819818,g,,,
oval-cut-diamond-pave-engagement-ring-14k-gold,,,,,,,,,rose-gold,,,2.5,,,,,,0.0,shopify,10,deny,manual,999.00,899.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0921/1261/7815/files/1_3.jpg?v=1751819818,g,,,
oval-cut-diamond-pave-engagement-ring-14k-gold,,,,,,,,,rose-gold,,,3,,,,,,0.0,shopify,10,deny,manual,1099.00,899.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0921/1261/7815/files/1_3.jpg?v=1751819818,g,,,
timeless-round-cut-lab-grown-diamond-solitaire-ring-14k-gold,Timeless Round-Cut Lab Grown Diamond Solitaire Ring – 14K Gold,"<p data-start=""150"" data-end=""409"">Elegant and enduring, this classic solitaire ring features a stunning round-cut <strong data-start=""230"" data-end=""251"">lab-grown diamond</strong> set in a sleek <strong data-start=""267"" data-end=""286"">14K gold</strong> band. With a refined gold weight of <strong data-start=""323"" data-end=""336"">2.5 grams</strong>, it offers a perfect balance of sophistication and everyday wearability.</p>
<p data-start=""411"" data-end=""537"">✨ <strong data-start=""413"" data-end=""440"">Customize Your Diamond:</strong><br data-start=""440"" data-end=""443"">Customers can choose their <strong data-start=""470"" data-end=""496"">preferred diamond size</strong> to create a ring that’s uniquely theirs.</p>
<p data-start=""539"" data-end=""720"">💍 <strong data-start=""542"" data-end=""568"">Choose Your Ring Size:</strong><br data-start=""568"" data-end=""571"">Once the order is placed, you can <strong data-start=""605"" data-end=""666"">write your desired ring size in the order comment section</strong>. We’ll tailor the fit to ensure it’s perfect for you.</p>
<p data-start=""722"" data-end=""778"">🔖 <strong data-start=""725"" data-end=""752"">Certified Authenticity:</strong><br data-start=""752"" data-end=""755"">Each ring comes with:</p>
<ul data-start=""779"" data-end=""928"">
<li data-start=""779"" data-end=""852"">
<p data-start=""781"" data-end=""852""><strong data-start=""781"" data-end=""806"">Latvijas Prove Birojs</strong> certification (official hallmark of Latvia)</p>
</li>
<li data-start=""853"" data-end=""928"">
<p data-start=""855"" data-end=""928""><strong data-start=""855"" data-end=""900"">IGI (International Gemological Institute)</strong> certificate for the diamond</p>
</li>
</ul>
<p data-start=""930"" data-end=""1006"">A timeless symbol of love, expertly crafted and backed by certified quality.</p>",Surat Diamond,Apparel & Accessories > Jewelry > Rings,"","",true,Metal,rose-gold,product.metafields.shopify.color-pattern,Carat,0.50,,,,,,0.0,shopify,10,deny,manual,549.00,899.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0921/1261/7815/files/1_5.jpg?v=1751819839,1,"",false,,,,,,,,,,,,,,,,,,rose-gold; silver; yellow-gold,,gold; diamond,fine-jewelry,solitaire,other,,,,,,,https://cdn.shopify.com/s/files/1/0921/1261/7815/files/1_9.jpg?v=1751819839,g,,,active
timeless-round-cut-lab-grown-diamond-solitaire-ring-14k-gold,,,,,,,,,rose-gold,,,1,,,,,,0.0,shopify,10,deny,manual,699.00,899.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0921/1261/7815/files/6.jpg?v=1751819839,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0921/1261/7815/files/1_9.jpg?v=1751819839,g,,,
timeless-round-cut-lab-grown-diamond-solitaire-ring-14k-gold,,,,,,,,,rose-gold,,,1.50,,,,,,0.0,shopify,10,deny,manual,849.00,899.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0921/1261/7815/files/9.jpg?v=1751819839,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0921/1261/7815/files/1_9.jpg?v=1751819839,g,,,
timeless-round-cut-lab-grown-diamond-solitaire-ring-14k-gold,,,,,,,,,rose-gold,,,2,,,,,,0.0,shopify,10,deny,manual,999.00,899.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0921/1261/7815/files/3model_1.jpg?v=1751819839,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0921/1261/7815/files/1_9.jpg?v=1751819839,g,,,
timeless-round-cut-lab-grown-diamond-solitaire-ring-14k-gold,,,,,,,,,rose-gold,,,2.50,,,,,,0.0,shopify,10,deny,manual,1149.00,899.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0921/1261/7815/files/1_9.jpg?v=1751819839,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0921/1261/7815/files/1_9.jpg?v=1751819839,g,,,
timeless-round-cut-lab-grown-diamond-solitaire-ring-14k-gold,,,,,,,,,rose-gold,,,3,,,,,,0.0,shopify,10,deny,manual,1299.00,899.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0921/1261/7815/files/1_8.jpg?v=1751819839,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0921/1261/7815/files/1_9.jpg?v=1751819839,g,,,
timeless-round-cut-lab-grown-diamond-solitaire-ring-14k-gold,,,,,,,,,silver,,,0.50,,,,,,0.0,shopify,10,deny,manual,549.00,899.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0921/1261/7815/files/1_5.jpg?v=1751819839,g,,,
timeless-round-cut-lab-grown-diamond-solitaire-ring-14k-gold,,,,,,,,,silver,,,1,,,,,,0.0,shopify,10,deny,manual,699.00,899.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0921/1261/7815/files/1_5.jpg?v=1751819839,g,,,
timeless-round-cut-lab-grown-diamond-solitaire-ring-14k-gold,,,,,,,,,silver,,,1.50,,,,,,0.0,shopify,10,deny,manual,849.00,899.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0921/1261/7815/files/1_5.jpg?v=1751819839,g,,,
timeless-round-cut-lab-grown-diamond-solitaire-ring-14k-gold,,,,,,,,,silver,,,2,,,,,,0.0,shopify,10,deny,manual,999.00,899.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0921/1261/7815/files/1_5.jpg?v=1751819839,g,,,
timeless-round-cut-lab-grown-diamond-solitaire-ring-14k-gold,,,,,,,,,silver,,,2.50,,,,,,0.0,shopify,10,deny,manual,1149.00,899.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0921/1261/7815/files/1_5.jpg?v=1751819839,g,,,
timeless-round-cut-lab-grown-diamond-solitaire-ring-14k-gold,,,,,,,,,silver,,,3,,,,,,0.0,shopify,10,deny,manual,1299.00,899.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0921/1261/7815/files/1_5.jpg?v=1751819839,g,,,
timeless-round-cut-lab-grown-diamond-solitaire-ring-14k-gold,,,,,,,,,yellow-gold,,,0.50,,,,,,0.0,shopify,10,deny,manual,549.00,899.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0921/1261/7815/files/1_8.jpg?v=1751819839,g,,,
timeless-round-cut-lab-grown-diamond-solitaire-ring-14k-gold,,,,,,,,,yellow-gold,,,1,,,,,,0.0,shopify,10,deny,manual,699.00,899.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0921/1261/7815/files/1_8.jpg?v=1751819839,g,,,
timeless-round-cut-lab-grown-diamond-solitaire-ring-14k-gold,,,,,,,,,yellow-gold,,,1.50,,,,,,0.0,shopify,10,deny,manual,849.00,899.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0921/1261/7815/files/1_8.jpg?v=1751819839,g,,,
timeless-round-cut-lab-grown-diamond-solitaire-ring-14k-gold,,,,,,,,,yellow-gold,,,2,,,,,,0.0,shopify,10,deny,manual,999.00,899.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0921/1261/7815/files/1_8.jpg?v=1751819839,g,,,
timeless-round-cut-lab-grown-diamond-solitaire-ring-14k-gold,,,,,,,,,yellow-gold,,,2.50,,,,,,0.0,shopify,10,deny,manual,1149.00,899.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0921/1261/7815/files/1_8.jpg?v=1751819839,g,,,
timeless-round-cut-lab-grown-diamond-solitaire-ring-14k-gold,,,,,,,,,yellow-gold,,,3,,,,,,0.0,shopify,10,deny,manual,1299.00,899.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0921/1261/7815/files/1_8.jpg?v=1751819839,g,,,
amora-heart-lock-diamond-bracelet,Amora Heart-Lock Diamond Bracelet,"<p>✨ Product Description<br>
Symbolizing timeless love and elegance, the Amora Heart-Lock Diamond Bracelet features a graceful heart lock design, crafted to perfection. Adorned with 92 natural round diamonds, this piece radiates romantic charm while its white gold base and lobster claw clasp provide a refined and secure finish. Ideal for meaningful gifts or signature everyday style.<br>
________________________________________<br>
✨ Features<br>
✔ Heart lock design symbolizing love and elegance<br>
✔ Set with 92 sparkling natural round diamonds<br>
✔ Lobster claw clasp ensures a secure and stylish fit<br>
________________________________________<br>
💎 Product Details<br>
💛 Gold Purity: 14K, 18K, 22K<br>
⚖ Gross Weight (Approx.): 9.760 grams<br>
⚖ Metal Net Weight (Approx.): 9.485 grams<br>
🔖 Stamp / Hallmark: Yes<br>
📜 Certificate: Yes</p>

<p>💎 Diamond Details (Natural)<br>
🔹 Shape: Round<br>
🎨 Color: FG<br>
🔍 Clarity: SI<br>
📏 Size: Mixed<br>
💎 Number of Diamonds: 92<br>
💠 Total Diamond Weight: 1.374 Ct</p>

<p>🚚 Ready to Ship: In 8-10 Business Days</p>",Surat Diamond,Apparel & Accessories > Jewelry > Bracelets,"","Anniversary_Gift, Bridal_Jewelry, diamond_bracelet, Elegant_Jewelry, gift_for_her, heart_lock_bracelet, love_lock_jewelry, Luxury_Bracelet, Luxury_Gift, Natural_Diamonds, Round_Cut_Diamonds, Special_Occasion, wedding_gift",true,Title,Default Title,,,,,,,,,0.0,,10,deny,manual,3639.94,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0921/1261/7815/files/il_fullxfull.6690762874_edlv.jpg?v=1749058281,1,"",false,,,191,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,active
amora-heart-lock-diamond-bracelet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0921/1261/7815/files/il_fullxfull.6690762872_6mvf.jpg?v=1749058281,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
amora-heart-lock-diamond-bracelet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0921/1261/7815/files/il_fullxfull.6690762878_5wdt.jpg?v=1749058281,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blossom-flower-double-chain-set-with-ruby-diamond-rose-gold-necklace-set,Blossom Flower Double Chain Set with Ruby & Diamond Rose Gold Necklace Set,"<p>A breathtaking blend of elegance and luxury, the Blossom Flower Double Chain Set is a masterpiece crafted in 14K rose gold. Featuring a delicate floral design adorned with natural round-cut diamonds and vibrant rubies, this exquisite set includes a statement double-chain necklace and a pair of matching earrings. The harmonious combination of FG-color diamonds and deep red rubies makes this set a timeless treasure, perfect for grand occasions and special celebrations.</p>

<p>Necklace Details<br>
✔ Made to Order<br>
✔ Metal Type: 14K Rose Gold<br>
✔ Metal Weight: Gross: 30.000g | Net: 29.018g</p>

<p>💎 Diamond Details (Natural)<br>
🔹 Shape: Round<br>
🔹 Color: FG<br>
🔹 Clarity: SI<br>
🔹 Size: Mixed<br>
🔹 Total Diamonds: 137<br>
🔹 Total Diamond Weight: 2.122 Ct</p>

<p>🌸 Ruby Details (Natural)<br>
🔸 Shape: Round<br>
🔸 Color: Light Pink (LP) &amp; Deep Pink (DP)<br>
🔸 Size: Mixed<br>
🔸Total Rubies: 266<br>
🔸Total Ruby Weight: 2.791 Ct<br>
🔸Light Pink Rubies: 132 | 1.607 Ct<br>
🔸Deep Pink Rubies: 134 | 1.184 Ct</p>

<p>✨ Earring Details<br>
✔ Made to Order<br>
✔ Metal Type: 14K Rose Gold<br>
✔ Metal Weight: Gross: 8.390g | Net: 8.052g</p>

<p>Diamond Details (Natural)<br>
🔹 Shape: Round<br>
🔹 Color: FG<br>
🔹 Clarity: SI<br>
🔹 Size: Mixed<br>
🔹 Total Diamonds: 62<br>
🔹 Total Diamond Weight: 0.423 Ct</p>

<p>🌸 Ruby Details (Natural)<br>
🔸 Shape: Round<br>
🔸 Color: Light Pink (LP) &amp; Deep Pink (DP)<br>
🔸 Size: Mixed<br>
🔸 Total Rubies: 170<br>
🔸 Total Ruby Weight: 1.265 Ct<br>
🔸 Light Pink Rubies: 56 | 0.356 Ct<br>
🔸 Deep Pink Rubies: 114 | 0.909 Ct</p>",Surat Diamond,Apparel & Accessories > Jewelry > Jewelry Sets,"","AnniversaryGift, BridalJewelry, DiamondNecklace, DoubleChainNecklace, LuxuryNecklace, NaturalRubies, PreciousGems, RubyEarrings, RubyNecklace, WeddingJewelry",true,Title,Default Title,,,,,,,,,0.0,,5,deny,manual,8184.99,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0921/1261/7815/files/il_fullxfull.6694460946_lhs6.jpg?v=1749058276,1,"",false,,,6463,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,active
blossom-flower-double-chain-set-with-ruby-diamond-rose-gold-necklace-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0921/1261/7815/files/il_fullxfull.6694460942_3rg0.jpg?v=1749058276,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blossom-flower-double-chain-set-with-ruby-diamond-rose-gold-necklace-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0921/1261/7815/files/il_fullxfull.6694460944_ri5o.jpg?v=1749058276,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blossom-flower-double-chain-set-with-ruby-diamond-rose-gold-necklace-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0921/1261/7815/files/il_fullxfull.6742500779_5iky.jpg?v=1749058276,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blossom-flower-double-chain-set-with-ruby-diamond-rose-gold-necklace-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0921/1261/7815/files/il_fullxfull.6742500781_2b3t.jpg?v=1749058276,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
round-natural-diamond-with-prong-set-white-gold-trendy-necklace,Round Natural Diamond with Prong Set White Gold Trendy Necklace,"<p>Elevate your style with this exquisite Round Natural Diamond White Gold Trendy Necklace. Designed for timeless elegance, this necklace is crafted in 14K white gold and adorned with 72 natural round-cut diamonds in FG color and SI clarity. Featuring a secure prong setting, this luxurious piece ensures maximum brilliance, making it perfect for special occasions or everyday sophistication.</p>

<p>✨ Features<br>
✔ Made to Order<br>
✔ Metal Type: 14K White Gold<br>
✔ Metal Weight: Gross: 7.330g | Net: 7.060g</p>

<p>💎 Diamond Details (Natural)<br>
🔹 Shape: Round<br>
🔹 Color: FG<br>
🔹 Clarity: SI<br>
🔹 Size: 5.5-6 mm<br>
🔹 Total Diamonds: 72<br>
🔹 Total Diamond Weight: 1.351 Ct</p>",Surat Diamond,Apparel & Accessories > Jewelry > Jewelry Sets,"","Anniversary_Gift, Diamond_Necklace, Elegant_Jewelry, Gift_For_Her, Luxury_Jewelry, Minimalist_Jewelry, Round_Cut_Diamonds, Timeless_Style, Trendy_Jewelry, Wedding_Jewelry, White_Gold_Jewelry",true,Title,Default Title,,,,,,,,,0.0,,10,deny,manual,1824.99,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0921/1261/7815/files/il_fullxfull.6717717654_g6nr.jpg?v=1749058246,1,"",false,,,6463,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,active
round-natural-diamond-with-prong-set-white-gold-trendy-necklace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0921/1261/7815/files/il_fullxfull.6717717656_1haa.jpg?v=1749058246,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
round-natural-diamond-with-prong-set-white-gold-trendy-necklace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0921/1261/7815/files/il_fullxfull.6765748585_h67n.jpg?v=1749058246,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sterling-white-round-diamond-bracelet,Sterling White Round Diamond Bracelet,"<p>Indulge in sophistication with this exquisite Sterling White Round Diamond Bracelet, a perfect blend of elegance and brilliance. Crafted in 14K gold, this bracelet features 26 natural round-cut diamonds of FG color and SI clarity, offering a refined sparkle. Designed for both casual and formal occasions, its timeless beauty makes it an ideal choice for those who appreciate fine craftsmanship.</p>

<p>💎 Features<br>
✔ Crafted in 14K Gold for lasting luxury<br>
✔ Set with Natural Round-Cut Diamonds for a radiant shine<br>
✔ Lightweight &amp; Comfortable – Perfect for daily wear</p>

<p>💎 Diamond Details (Natural)<br>
🔹 Shape: Round<br>
🔹 Color: FG<br>
🔹 Clarity: SI<br>
🔹 Size: Mixed<br>
🔹 Total Diamonds: 26<br>
🔹 Total Diamond Weight: 0.249 Ct</p>

<p>💖 Additional Details<br>
✅ Metal Weight: Gross: 6.390g | Net: 6.340g<br>
✅ Style: Classic &amp; Timeless</p>",Surat Diamond,Apparel & Accessories > Jewelry > Bracelets,"","Certified_Jewelry, Diamond_Bracelet, Elegant_Jewelry, Fine_Jewelry, Gold_Bracelet, Luxury_Bracelet, Round_Diamond, Timeless_Design",true,Title,Default Title,,,,,,,,,0.0,,10,deny,manual,1149.99,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0921/1261/7815/files/il_fullxfull.6739611716_qxsk.jpg?v=1749058219,1,"",false,,,191,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,active
sterling-white-round-diamond-bracelet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0921/1261/7815/files/il_fullxfull.6787638767_o5r3.jpg?v=1749058219,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sterling-white-round-diamond-bracelet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0921/1261/7815/files/il_fullxfull.6739611718_t7n7.jpg?v=1749058219,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dainty-rhombus-round-diamond-gold-necklace-set,Dainty Rhombus & Round Diamond Gold Necklace Set,"<p>Elevate your elegance with the Dainty Rhombus &amp; Round Diamond Gold Necklace Set, a stunning blend of sophistication and modern charm. Designed to add a timeless sparkle to any occasion, this exquisite set features natural diamonds, gracefully set in high-quality gold. The delicate craftsmanship ensures a radiant shine, making it the perfect addition to your jewelry collection. Whether for a special occasion or everyday luxury, this set embodies grace and brilliance.</p>

<p>✨ Features<br>
✔ Crafted in Gold for a sleek and luxurious look<br>
 ✔ Pave Setting maximizes brilliance and shine<br>
 ✔ Classic Design – Stylish, lightweight, and versatile</p>

<p>💎 Product Details (Necklace)<br>
💛 Gold Purity: Available in 14K, 18K, and 20K<br>
 🎨 Gold Options: White Gold, Rose Gold, Yellow Gold<br>
 ⚖ Gross Weight (Approx.): 4.000 grams<br>
 ⚖ Metal Net Weight (Approx.): 3.946 grams<br>
 🔖 Stamp / Hallmark: Yes<br>
 📜 Certificate: Yes</p>

<p>💎 Diamond Details (Natural)<br>
🔹 Shape: Round<br>
 🎨 Color: FG<br>
 🔍 Clarity: SI<br>
 📏 Size: Mixed<br>
 💎 Number of Diamonds: 20<br>
 💠 Total Diamond Weight: 0.269 Ct</p>


<p>💎 Product Details (Earrings)<br>
💛 Gold Purity: Available in 14K, 18K, and 20K<br>
 🎨 Gold Options: White Gold, Rose Gold, Yellow Gold<br>
 ⚖ Gross Weight (Approx.): 2.260 grams<br>
 ⚖ Metal Net Weight (Approx.): 2.207 grams<br>
 🔖 Stamp / Hallmark: Yes<br>
 📜 Certificate: Yes</p>

<p>💎 Diamond Details (Natural)<br>
🔹 Shape: Round<br>
 🎨 Color: FG<br>
 🔍 Clarity: SI<br>
 📏 Size: Mixed<br>
 💎 Number of Diamonds: 32<br>
 💠 Total Diamond Weight: 0.267 Ct</p>",Surat Diamond,Apparel & Accessories > Jewelry > Jewelry Sets,"","Anniversary_Jewelry, Bridal_Jewelry, Diamond_Necklace_Set, Gift_for_Her, Gold_Necklace_Set, Luxury_Jewelry",true,Title,Default Title,,,,,,,,,0.0,,10,deny,manual,1792.49,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0921/1261/7815/files/il_fullxfull.6803035319_axxa.jpg?v=1749058129,1,"",false,,,6463,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,active
dainty-rhombus-round-diamond-gold-necklace-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0921/1261/7815/files/il_fullxfull.6803035317_6hl3.jpg?v=1749058129,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dainty-rhombus-round-diamond-gold-necklace-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0921/1261/7815/files/il_fullxfull.6803035321_god5.jpg?v=1749058129,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dainty-rhombus-round-diamond-gold-necklace-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0921/1261/7815/files/il_fullxfull.6755024484_8rxm.jpg?v=1749058129,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dainty-rhombus-round-diamond-gold-necklace-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0921/1261/7815/files/il_fullxfull.6803035323_h0fs.jpg?v=1749058129,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
